ID,Label,Type
work_13855,Poem on Old Testament types of Christ and the Church [Latin],"literature, bible, hagiography"
work_13856,Poem on the Passion [Middle English],"literature, christian_literature"
work_13857,Poem on the Passion of Christ [Middle English],"literature, hagiography, christian_literature"
work_13858,Poem on penance [Latin],"literature, theology"
work_13859,Poem on priesthood [Latin],"literature, clergy"
work_1386,"Dexippus, (The Platonist): Commentary on Aristotle, Categoriae [Greek]",philosophy
work_13860,Poem on Richard II [Latin],"literature, history"
work_13862,Poem on sermon writing [Latin],"literature, sermons"
work_13863,Poem on the seven deadly sins [Anglo-Norman],"literature, theology"
work_13864,Poem on St. Dorothy [Latin],"literature, hagiography"
work_13865,Poem on stars [Old French],"literature, science"
work_13866,Poem on the Temple of Solomon [Latin],literature
work_13867,Poem on the three estates [Anglo-Norman],literature
work_13869,Poem on virtues and vices [Latin],"theology, literature"
work_1387,"Diadochus, Bishop of Photice, active 5th century: Capita centum de perfectione spirituali [Greek]",theology
work_1387,"Diadochus, Bishop of Photice, active 5th century: Capita centum de perfectione spirituali [Greek]",theology
work_13870,Poem on the winds [Latin],"literature, science"
work_13872,Poema morale [Middle English],"literature, theology"
work_13873,Poems [Middle English and Latin],literature
work_13874,"Poems [Middle English, Latin, and Anglo-Norman]",literature
work_13875,Poems [Middle English],literature
work_13875,Poems [Middle English],literature
work_13875,Poems [Middle English],literature
work_13875,Poems [Middle English],literature
work_13875,Poems [Middle English],literature
work_13875,Poems [Middle English],literature
work_13875,Poems [Middle English],literature
work_13876,Poems [Anglo-Norman and Latin],literature
work_13877,Poems [Middle French],literature
work_13877,Poems [Middle French],literature
work_13878,Poems [German],literature
work_13878,Poems [German],literature
work_13879,Poems [Greek],literature
work_13879,Poems [Greek],literature
work_1388,"Diadochus, Bishop of Photice, active 5th century: Capita gnostica [Greek]",theology
work_1388,"Diadochus, Bishop of Photice, active 5th century: Capita gnostica [Greek]",theology
work_13880,"Poems [Italian,Latin and croatian]",literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13881,Poems [Italian],literature
work_13882,Poems [Latin and Middle English],literature
work_13882,Poems [Latin and Middle English],literature
work_13883,Poems [Latin and Middle French],literature
work_13884,Poems [Latin and Italian],literature
work_13884,Poems [Latin and Italian],literature
work_13884,Poems [Latin and Italian],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13886,Poems [Latin],literature
work_13887,Poems and epigrams [Latin],literature
work_1389,"Dictys, Cretensis: De bello troiano [Latin]",history
work_13891,"Poems by Johannes Marrasius, Titus Strozzi, Ausonius, and others [Latin]",literature
work_13892,Poems in praise of Virgin Mary [Italian],"literature, hagiography"
work_13893,"Poems, liturgical pieces, etc., connected with the Holy Tear [Latin, Middle French]","literature, liturgy, christian_literature"
work_13895,Poems of moral instruction (penmanship displays) [Middle French],"literature, christian_literature"
work_13896,"Poems of Theodorus Prodromus, Phocylides, Musaeus, etc [Greek]","literature, classical_literature"
work_13897,Poems on courtesy [Anglo-Norman],literature
work_13898,Poems on the First Crusade [Old French],"literature, history"
work_13898,Poems on the First Crusade [Old French],"literature, history"
work_13899,"Hecken, Gielis vander, 1491–1538: Labyrinthi [Latin and Middle Dutch]",christian_literature
work_139,Aristotle: Topica [Greek],philosophy
work_1390,Dicuil: Liber de mensura orbis terrae [Latin],geography
work_13901,Poems with music [Middle English],"literature, music"
work_13902,"Poems written for the Puy of the Fraternity of the Immaculate Conception at Rouen, 1511 [Latin and Middle French]",literature
work_13903,Poetic dialogue between Cormac mac Airt and his poet-judge Fíthal [Irish],literature
work_13904,Poetical anthology [Latin],literature
work_13905,Political poem on the evils of the age [Middle English],literature
work_13906,Poll-tax receipt [Greek],documents
work_13907,Polyphonic carols [Latin and Middle English],"music, literature"
work_13908,Polyphonic fragments [Latin],music
work_13908,Polyphonic fragments [Latin],music
work_13909,Polyphonic motets for three voices [Latin and Anglo-Norman],"literature, music"
work_1391,"San Pedro, Diego Fernández de, 1437–1498: Carcel de amor [Middle French]",literature
work_13910,Polyphonic music [Latin and Anglo-Norman],music
work_13911,Polyphony: added faburdens for four litanies [Latin],music
work_13912,Pontifical [Latin],liturgy
work_13912,Pontifical [Latin],liturgy
work_13912,Pontifical [Latin],liturgy
work_13912,Pontifical [Latin],liturgy
work_13912,Pontifical [Latin],liturgy
work_13913,"Pontifical and Collectarium, Use of the cathedral of Arezzo [Latin]",liturgy
work_13914,"Pontifical of the Abbot of Evesham, with music [Latin]","liturgy, music"
work_13915,Pontifical of Westminster Abbey [Latin],liturgy
work_13916,"Pontifical, Use of Rome [Latin]",liturgy
work_13916,"Pontifical, Use of Rome [Latin]",liturgy
work_13917,"Pontifical, Use of Sarum [Latin]",liturgy
work_13917,"Pontifical, Use of Sarum [Latin]",liturgy
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_13918,Poor Caitiff [Middle English],"theology, christian_literature"
work_1392,Dinarchus: Speeches [Greek],"classical_literature, rhetoric"
work_13920,Portolan [Italian],geography
work_13920,Portolan [Italian],geography
work_13920,Portolan [Italian],geography
work_13920,Portolan [Italian],geography
work_13920,Portolan [Italian],geography
work_13922,Postillae [Latin],bible
work_13924,Practica Archimathei [Latin],medicine
work_13925,Praecepta rhetorica [Italian],rhetoric
work_13926,Praise of Imouthes [Greek],christian_literature
work_13927,Praxapostolos [Greek],liturgy
work_13928,Prayer (Christian) [Greek],christian_literature
work_1393,"Dinus, de Mugello, 1254–approximately 1300: De regulis iuris [Latin]",law
work_1393,"Dinus, de Mugello, 1254–approximately 1300: De regulis iuris [Latin]",law
work_13930,Prayer(s) [Middle English],christian_literature
work_13930,Prayer(s) [Middle English],christian_literature
work_13930,Prayer(s) [Middle English],christian_literature
work_13930,Prayer(s) [Middle English],christian_literature
work_13930,Prayer(s) [Middle English],christian_literature
work_13930,Prayer(s) [Middle English],christian_literature
work_13931,Prayer [Greek],christian_literature
work_13931,Prayer [Greek],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13932,Prayer [Latin],christian_literature
work_13933,Prayer and verses [Middle English],literature
work_13934,Prayer [German],"christian_literature, theology"
work_13934,Prayer [German],"christian_literature, theology"
work_13934,Prayer [German],"christian_literature, theology"
work_13934,Prayer [German],"christian_literature, theology"
work_13934,Prayer [German],"christian_literature, theology"
work_13935,Prayer book [Middle Dutch],christian_literature
work_13935,Prayer book [Middle Dutch],christian_literature
work_13936,Prayer book [Latin],christian_literature
work_13937,Prayer book [Latin and English],christian_literature
work_13938,"Prayer book of King(?) Wladislas, including magical texts on crystals and angels [Latin]","christian_literature, magic"
work_13939,Prayer from an amulet (?) [Greek],christian_literature
work_1394,"Dinus, de Garbo, –1327: De emplastris et unguentis [Latin]",medicine
work_1394,"Dinus, de Garbo, –1327: De emplastris et unguentis [Latin]",medicine
work_13940,"Prayer revealed to a monk of Binham, Norfolk, in 1485 [Latin]",christian_literature
work_13941,Prayer with litany of saints [Greek],christian_literature
work_13942,"Prayers (private, for a Carthusian monk) [Latin]",christian_literature
work_13943,Prayers [Middle Dutch],christian_literature
work_13944,Prayers [Middle English and Latin],christian_literature
work_13945,Prayers [Anglo-Norman],christian_literature
work_13946,Prayers [Italian and Latin],christian_literature
work_13947,Prayers [Italian],christian_literature
work_13947,Prayers [Italian],christian_literature
work_13947,Prayers [Italian],christian_literature
work_13947,Prayers [Italian],christian_literature
work_13948,Prayers [Latin and Middle English],christian_literature
work_13948,Prayers [Latin and Middle English],christian_literature
work_13949,Prayers [Latin and Italian],christian_literature
work_1395,"Dinus, de Garbo, –1327: Olea [Latin]",medicine
work_13950,Prayers [Latin],christian_literature
work_13950,Prayers [Latin],christian_literature
work_13950,Prayers [Latin],christian_literature
work_13950,Prayers [Latin],christian_literature
